climate_zone,city,building_type,parameter,variant,wwr_target,u_factor,shgc,infil_rate,peak_heat_mult,peak_cool_mult,annual_heat_mult,annual_cool_mult,combined_peak_mult,baseline_peak_heat_kW,baseline_peak_cool_kW,baseline_annual_heat_MWh,baseline_annual_cool_MWh
5B,denver,restaurant_sitdown,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.0,1.4249,0.0,1.7152,0.0,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,2.3351,0.7847,6.1016,0.6449,1.3537,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.5529,1.0566,1.9398,1.0627,1.281,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,5.2356,1.0865,15.9013,1.0579,2.3851,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.0,0.9619,0.0,0.9871,0.0,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.7575,0.9999,2.1586,0.9826,1.3257,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.7057,1.0,0.5565,1.0093,0.8401,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.5153,1.0227,0.2717,1.0391,0.7259,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,1.5478,0.9753,2.0175,0.9608,1.2287,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,0.0,1.4183,0.0,1.4869,0.0,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,3.7145,0.7926,25.6294,0.7743,1.7159,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.7143,0.9125,2.7258,0.8592,1.2507,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.4422,1.0765,0.1568,1.1235,0.6899,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.0,0.9512,0.0,0.9688,0.0,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.0761,1.0061,1.116,1.0045,1.0405,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,2.3006,1.0526,4.0024,1.0381,1.5561,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,3.8884,1.0904,9.2323,1.07,2.0591,2.12,55.32,0.015,187.109
5B,denver,restaurant_sitdown,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,4.931,1.1273,17.6731,1.1008,2.3577,2.12,55.32,0.015,187.109
1A,miami,restaurant_sitdown,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,0.0,1.0,0.0,1.0,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.0,1.3228,0.0,1.465,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,0.0,0.8378,0.0,0.768,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,0.0,1.0,0.0,1.0,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.0,1.0396,0.0,1.0443,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,0.0,1.0673,0.0,1.0666,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.0,0.9744,0.0,0.9768,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,infiltration,leaky,0.2,2.06120838,0.378,0.00114,0.0,1.0027,0.0,1.0016,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,0.0,1.0,0.0,1.0,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.0,0.9987,0.0,0.9991,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.0,1.0154,0.0,1.025,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,0.0,0.9845,0.0,0.9752,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,0.0,1.3448,0.0,1.3342,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,0.1431,0.8291,0.4053,0.8358,0.3445,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,0.0,0.9338,0.0,0.9074,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.0,1.0578,0.0,1.0811,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.0,0.9724,0.0,0.9719,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.0,1.0035,0.0,1.0035,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,0.0,1.034,0.0,1.0342,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,0.0,1.0637,0.0,1.0639,0.0,0.0,71.39,0.0,283.773
1A,miami,restaurant_sitdown,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,0.0,1.0925,0.0,1.0928,0.0,0.0,71.39,0.0,283.773
3A,atlanta,retail_standalone,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.8716,0.953,0.6853,1.3363,0.9114,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,1.1061,0.8021,1.2423,0.7844,0.9419,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.9793,0.9438,0.9033,0.9833,0.9614,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.1019,1.0061,0.9622,1.1699,1.0529,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.9356,0.7975,1.0048,0.9369,0.8638,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.1463,0.8677,1.2275,0.9673,0.9973,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.8816,0.8452,0.898,0.8529,0.8632,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.8446,0.9044,0.873,0.8888,0.874,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,1.1048,0.8002,1.1764,0.5597,0.9402,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,0.8246,1.0783,0.8394,1.0282,0.943,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,1.0943,0.709,1.1794,0.5057,0.8809,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.0631,0.8238,1.13,0.6761,0.9358,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.9522,0.8656,0.9307,0.8123,0.9078,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.987,0.8136,1.0474,0.7189,0.8961,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.003,1.1032,0.9955,0.7611,1.0519,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0188,0.9168,0.968,0.8048,0.9665,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.0361,0.97,0.9526,0.8754,1.0025,56.92,99.63,12.391,152.472
3A,atlanta,retail_standalone,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.046,1.5043,0.9488,0.9526,1.2544,56.92,99.63,12.391,152.472
5A,buffalo,retail_standalone,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.8912,1.1325,0.7603,1.3509,1.0046,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,1.0524,0.9352,1.1639,0.8437,0.9921,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.0146,1.1147,0.9598,1.1608,1.0635,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.1281,1.1924,1.0666,1.1962,1.1598,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.9391,0.9316,0.9595,0.9445,0.9353,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.3572,1.0255,1.2218,0.9448,1.1797,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.935,0.988,0.8956,1.0338,0.9611,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.928,1.0806,0.8771,1.1923,1.0014,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,1.071,0.9197,1.1574,0.8216,0.9925,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,0.8883,1.343,0.8345,1.6759,1.0922,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,1.0413,0.8368,1.1536,0.7282,0.9335,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.0276,0.9627,1.0887,0.9098,0.9947,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.9779,1.0169,0.9501,1.0141,0.9972,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9783,1.5245,1.0028,0.923,1.2213,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.0054,0.9873,1.0005,0.7409,0.9963,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0324,1.0688,1.0072,0.7462,1.0504,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.06,1.1492,1.0227,0.7657,1.1037,76.29,76.6,46.71,109.387
5A,buffalo,retail_standalone,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.0928,1.8236,1.0453,1.1012,1.4117,76.29,76.6,46.71,109.387
5B,denver,retail_standalone,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.8535,1.1356,0.7353,1.326,0.9845,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,1.0503,0.9323,1.196,0.8487,0.9896,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.9934,1.1202,0.9297,1.216,1.0549,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.1104,1.2088,1.0219,1.2726,1.1586,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.9448,0.932,0.9818,0.9191,0.9384,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.1679,0.9965,1.1643,0.9376,1.0788,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9526,1.0011,0.9259,1.0378,0.9765,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.905,1.0833,0.8817,1.1843,0.9901,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,1.0408,0.9171,1.1661,0.8248,0.977,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,0.8116,1.361,0.8635,1.614,1.051,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,1.0411,0.824,1.1388,0.7325,0.9262,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.0289,0.9614,1.1064,0.9131,0.9945,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.9805,1.0174,0.9418,1.0512,0.9988,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9882,0.9531,1.0289,0.913,0.9705,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9996,1.0149,0.9997,1.0287,1.0072,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.021,1.0876,0.9935,1.1463,1.0538,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.0482,1.1887,1.0005,1.265,1.1163,68.81,78.07,26.943,134.382
5B,denver,retail_standalone,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.0821,1.3016,1.0176,1.3845,1.1868,68.81,78.07,26.943,134.382
1A,miami,retail_standalone,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.5955,0.8408,0.351,1.1479,0.7076,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,1.1514,0.7348,1.6619,0.8979,0.9198,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.973,1.0853,0.8943,1.0382,1.0276,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,0.9697,0.8812,0.8785,0.6735,0.9244,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,1.0074,0.7214,1.0457,0.5193,0.8525,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.3541,0.8545,1.4125,0.493,1.0757,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.8434,0.6922,0.7807,0.389,0.7641,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.9273,0.7383,0.7561,0.4469,0.8274,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,1.0839,0.6537,1.1513,0.355,0.8418,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,0.9493,0.8962,0.8497,0.5758,0.9224,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,1.0289,0.5972,1.0915,0.3634,0.7839,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.0882,0.6761,1.233,0.3901,0.8578,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.9453,0.7049,0.7686,0.3746,0.8163,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,1.0037,0.6293,0.9675,0.3027,0.7948,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9989,0.6623,0.9327,0.2817,0.8134,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,0.9951,0.722,0.9074,0.2836,0.8476,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,0.9915,0.76,0.8953,0.3273,0.868,7.49,138.79,0.094,271.84
1A,miami,retail_standalone,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,0.9961,0.8248,0.8914,0.3099,0.9064,7.49,138.79,0.094,271.84
3A,atlanta,retail_stripmall,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.9234,1.0707,0.6443,1.1923,0.9943,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,1.03,0.9623,1.2275,0.9073,0.9956,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.944,1.0719,0.668,1.164,1.0059,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.0255,1.1343,0.6993,1.2437,1.0785,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,1.0045,0.9576,1.1092,0.9246,0.9808,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.1356,1.0077,1.2987,0.9901,1.0697,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.8875,0.9964,0.8551,1.0044,0.9404,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.9004,1.0663,0.6715,1.1882,0.9798,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,1.0775,0.9311,1.4674,0.8225,1.0016,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,1.0159,0.9821,1.0871,0.9618,0.9989,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9652,1.0435,0.8434,1.0838,1.0036,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,0.9936,1.1156,0.6753,1.209,1.0528,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.0189,1.1869,0.5627,1.3371,1.0997,98.71,122.59,11.343,149.81
3A,atlanta,retail_stripmall,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.041,1.2564,0.4906,1.4681,1.1436,98.71,122.59,11.343,149.81
5A,buffalo,retail_stripmall,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,121.94,101.58,55.82,72.233
5A,buffalo,retail_stripmall,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.9723,1.0823,0.7711,1.2662,1.0258,121.94,101.58,55.82,72.233
5A,buffalo,retail_stripmall,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,1.012,0.9588,1.1277,0.8761,0.9851,121.94,101.58,55.82,72.233
5A,buffalo,retail_stripmall,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,121.94,101.58,55.82,72.233
5A,buffalo,retail_stripmall,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.0082,1.0917,0.89,1.198,1.0491,121.94,101.58,55.82,72.233
5A,buffalo,retail_stripmall,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.0738,1.1632,0.991,1.2725,1.1176,121.94,101.58,55.82,72.233
5A,buffalo,retail_stripmall,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.9582,0.9421,0.9741,0.9212,0.9501,121.94,101.58,55.82,72.233
5A,buffalo,retail_stripmall,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0707,1.0143,1.2221,0.9626,1.0421,121.94,101.58,55.82,72.233
5A,buffalo,retail_stripmall,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,121.94,101.58,55.82,72.233
